path	sentence	set
common_voice_en_37820147.mp3	The airport also provides facilities for cargo and private jets.	train
common_voice_en_37811178.mp3	"Yttrium, often a component of mischmetal, has also been studied as a ""possible nodulizer""."	train
common_voice_en_37934000.mp3	Several versions of this album exist.	train
common_voice_en_37329040.mp3	MacNeill had an enormous interest in Irish history and immersed himself in its study.	train
common_voice_en_37570246.mp3	Some people have said rich.	train
common_voice_en_37517100.mp3	Puli pongal is a variant that is made with tamarind and boiled rice.	train
common_voice_en_37640564.mp3	The Town of Golden is served by the Tishomingo County School District.	train
common_voice_en_37813049.mp3	He was promoted again and again, and finally became the prime minister.	train
common_voice_en_37795891.mp3	The following player transfers were approved ahead of the season.	train
common_voice_en_37932581.mp3	The club colours are red and green.	train
common_voice_en_37290189.mp3	"The song's intro has been called Graham Coxon's ""finest moment""."	train
common_voice_en_37328969.mp3	Often the top of the mountain is literally covered in clouds.	train
common_voice_en_37607972.mp3	The number of chime sets matches the number of quarter hours that have passed.	train
common_voice_en_37888606.mp3	"The name in Italian stands for ""Flying Saucer""."	train
common_voice_en_37991027.mp3	There are also married student apartments and upperclassmen suites.	train
common_voice_en_37306358.mp3	The lack of resolution contributes to Ellis' artistic effect.	train
common_voice_en_37809719.mp3	The two rear wheels were spaced together.	train
common_voice_en_37515379.mp3	This second submarine fired upon the plane.	train
common_voice_en_37937553.mp3	The front sight is winged and incorporates a bayonet lug.	train
common_voice_en_37926342.mp3	This album is more rich, varied, and complex than his previous efforts.	train
common_voice_en_37289980.mp3	Initially Grant was interested in what led women to commit violent crimes.	train
common_voice_en_37846835.mp3	The geomancer and his assistants stand on the side of the grave.	train
common_voice_en_37328976.mp3	Note that Leach's petrel visit the island but breeding is not proved.	train
common_voice_en_37289955.mp3	Norma is a widow with two children.	train
common_voice_en_37640659.mp3	Ionic compounds, when dissolved in water, dissociate into ions.	train
common_voice_en_37599313.mp3	For some years Vereker was chairman of the Federation of British Audio.	train
common_voice_en_37465508.mp3	It was the first Trident missile to enter service.	train
common_voice_en_37643154.mp3	It is usually cooler than Manhattan at night and in the early morning.	train
common_voice_en_37931304.mp3	The film received many awards.	train
common_voice_en_37885913.mp3	Renato attends the funeral.	train
common_voice_en_37919920.mp3	It is the second largest watershed in the state.	train
common_voice_en_37647948.mp3	It is administered by Historic Environment Scotland.	train
common_voice_en_37864349.mp3	However, they are known by slightly different names in some areas.	train
common_voice_en_37812779.mp3	The ships displaced as designed and up to at full combat load.	train
common_voice_en_37793711.mp3	Ralston and the two other generals, however, all declined this position.	train
common_voice_en_37881641.mp3	Scholarship must not follow this practise.	train
common_voice_en_37506013.mp3	Adjacent to the Ralph Engelstad Arena is the smaller Betty Engelstad Sioux Center.	train
common_voice_en_37289172.mp3	Stevenson is still a director, but his active participation in the project has diminished.	train
common_voice_en_37908319.mp3	A church tower was never added.	train
common_voice_en_38020954.mp3	Alleged successes of crystal healing can be attributed to the placebo effect.	train
common_voice_en_37811277.mp3	Visitors are also able to view maintenance work being undertaken on the exhibits.	train
common_voice_en_37870637.mp3	He also damaged his cervical spine.	train
common_voice_en_37570244.mp3	The board of aldermen of London have named a square after the cape.	train
common_voice_en_37420364.mp3	Numerical prefixes are not restricted to denoting integers.	train
common_voice_en_37289272.mp3	Thus, they are captive imports.	train
common_voice_en_37474479.mp3	He is banned for working at that high school and interacting with the students.	train
common_voice_en_37457292.mp3	She has been temporarily suspended in high school for working as an actress.	train
common_voice_en_37812998.mp3	They do retain their own nuclear genome.	train
common_voice_en_38013628.mp3	Titled, Well, Well, Well!	train
common_voice_en_37795841.mp3	These woodlands are sensitive to fire disturbance.	train
common_voice_en_37478221.mp3	After Foster's loss, the ship's command fell to Austin.	train
common_voice_en_37888605.mp3	But this thing-every day, every day, over and over again.	train
common_voice_en_37457283.mp3	The designers also cited New York socialites Tinsley Mortimer and Arden Wohl as influences.	train
common_voice_en_38011522.mp3	He is the founder of Audio Eagle Records.	train
common_voice_en_37505975.mp3	Its plumage is very similar to the other three steamer ducks.	train
common_voice_en_37570287.mp3	The Marion-Grundy county line runs east-to-west through the center of town.	train
common_voice_en_37979291.mp3	The river's flow is highly variable.	train
common_voice_en_37979353.mp3	He then placed a plastic garbage bag over her head and strangled her.	train
common_voice_en_37983638.mp3	Every match begins with a toss-up question.	train
common_voice_en_37740838.mp3	Germany and Latvia failed to advance.	train
common_voice_en_37913836.mp3	Apparently, his troops did not offer much resistance.	train
common_voice_en_37343543.mp3	He is one of the early representatives of the Heptanese School of painting.	train
common_voice_en_37906221.mp3	It is this problem of human suffering and injustice about which you should know.	train
common_voice_en_37387580.mp3	Sir William Oliphant was the son of Thomas Oliphant of Freeland.	train
common_voice_en_37622606.mp3	The Videssian emperors and their history strongly resemble the Byzantine emperors.	train
common_voice_en_37289363.mp3	Darey owns a record label, Darey Products, featuring releases from himself and upcoming artists.	train
common_voice_en_37647854.mp3	Hazy air hindered the attempts despite good weather conditions.	train
common_voice_en_37916053.mp3	She is only in one episode.	train
common_voice_en_37886235.mp3	Others left the country, commonly moving to Canada.	train
common_voice_en_37528124.mp3	It was Malouf's first novel.	train
common_voice_en_37913874.mp3	He is a member of the Economic and Employment Council in Hong Kong.	train
common_voice_en_37647920.mp3	Fryer won the third grade premiership with Balmain in the same year.	train
common_voice_en_37908394.mp3	Her crew arrived safely at Kingsbridge.	train
common_voice_en_37895672.mp3	Advertising in newspapers and magazines has also become popular.	train
common_voice_en_37870517.mp3	The pottery is currently run by Alun Jenkins, son of Thomas Arthur Jenkins.	train
common_voice_en_37663663.mp3	It is part of City of Lismore.	train
common_voice_en_37935235.mp3	His discreet blackmail gets Simon reinstated.	train
common_voice_en_37881402.mp3	He worked on the fields of astrology and graphology.	train
common_voice_en_37960364.mp3	Coventry's student radio station is Source Radio.	train
common_voice_en_37770467.mp3	Alto was also a station on the Detroit, Grand Rapids and Western Railroad.	train
common_voice_en_37499070.mp3	The radiators were moved to positions next to the cockpit.	train
common_voice_en_37881327.mp3	Only the damaged shell of the building was left standing.	train
common_voice_en_37646964.mp3	The comparator warns of excessive differences between the Captain and First Officer displays.	train
common_voice_en_37342349.mp3	A clue then crawled across the display's upper line.	train
common_voice_en_38001967.mp3	In addition, he speaks of meeting older family members.	train
common_voice_en_37900211.mp3	One of its members was Captain Robert Wade.	train
common_voice_en_37457271.mp3	Ritter's father died when he was two.	train
common_voice_en_37640799.mp3	Skinner received her Bachelor's and master's degrees from Northwestern University.	train
common_voice_en_37846681.mp3	It is headquartered in Santiago, Chile.	train
common_voice_en_37870601.mp3	And later it included the area around Worth church.	train
common_voice_en_37812800.mp3	Then he was appointed as Deputy Emir.	train
common_voice_en_37289687.mp3	He was demobilised following Japan's surrender with the rank of officer candidate.	train
common_voice_en_37809723.mp3	Their name and their coat of arms were perpetually suppressed.	train
common_voice_en_37289503.mp3	This title also grants him and his family Legal immunity.	train
common_voice_en_37477090.mp3	Hallam defeated Norfolk by two rouges to win the competition.	train
common_voice_en_37955582.mp3	I'm under your orders.	train
common_voice_en_37846699.mp3	Batman's army arrives on site as an intervening third party.	train
common_voice_en_37770750.mp3	The unincorporated community of Hochheim is also located partially in the town.	train
common_voice_en_37306266.mp3	Patrick Barnewall, second son of the seventh Baron.	train
common_voice_en_37805058.mp3	Two more San Antonio locations soon followed, including Stone Oak and Fountainhead.	train
common_voice_en_37570396.mp3	The ads are targeted based on the domain name.	train
common_voice_en_37387464.mp3	That year, she made her fourth chart entry with the song Corn Fed.	train
